ID,label
0,1.0
1,0.0
2,0.0
3,1.0
4,0.0
5,0.0
6,0.0
7,1.0
8,3.0
9,0.0
10,0.0
11,3.0
12,0.0
13,0.0
14,0.0
15,3.0
16,2.0
17,1.0
18,3.0
19,3.0
20,1.0
21,3.0
22,1.0
23,0.0
24,2.0
25,0.0
26,0.0
27,3.0
28,0.0
29,0.0
30,3.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,1.0
40,1.0
41,0.0
42,2.0
43,3.0
44,1.0
45,0.0
46,3.0
47,3.0
48,0.0
49,0.0
50,0.0
51,0.0
52,1.0
53,1.0
54,0.0
55,0.0
56,2.0
57,1.0
58,0.0
59,1.0
60,3.0
61,1.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,1.0
68,1.0
69,1.0
70,0.0
71,0.0
72,0.0
73,3.0
74,0.0
75,1.0
76,0.0
77,0.0
78,3.0
79,1.0
80,0.0
81,0.0
82,0.0
83,0.0
84,1.0
85,1.0
86,0.0
87,2.0
88,0.0
89,1.0
90,0.0
91,0.0
92,1.0
93,0.0
94,0.0
95,3.0
96,1.0
97,2.0
98,0.0
99,3.0
100,0.0
101,0.0
102,3.0
103,0.0
104,3.0
105,0.0
106,0.0
107,2.0
108,0.0
109,0.0
110,0.0
111,0.0
112,0.0
113,0.0
114,1.0
115,2.0
116,1.0
117,2.0
118,2.0
119,3.0
120,0.0
121,0.0
122,1.0
123,0.0
124,0.0
125,3.0
126,0.0
127,3.0
128,0.0
129,0.0
130,1.0
131,0.0
132,1.0
133,1.0
134,2.0
135,1.0
136,0.0
137,0.0
138,3.0
139,0.0
140,0.0
141,0.0
142,1.0
143,1.0
144,0.0
145,3.0
146,0.0
147,0.0
148,1.0
149,3.0
150,0.0
151,0.0
152,0.0
153,0.0
154,3.0
155,1.0
156,0.0
157,0.0
158,2.0
159,0.0
160,2.0
161,2.0
162,0.0
163,0.0
164,1.0
165,0.0
166,3.0
167,0.0
168,0.0
169,0.0
170,0.0
171,0.0
172,0.0
173,0.0
174,0.0
175,1.0
176,0.0
177,2.0
178,0.0
179,2.0
180,0.0
181,1.0
182,0.0
183,0.0
