ID,label
0,2.0
1,0.0
2,0.0
3,1.0
4,0.0
5,0.0
6,0.0
7,1.0
8,0.0
9,0.0
10,0.0
11,4.0
12,0.0
13,0.0
14,0.0
15,1.0
16,2.0
17,3.0
18,0.0
19,3.0
20,0.0
21,0.0
22,3.0
23,0.0
24,1.0
25,0.0
26,0.0
27,3.0
28,0.0
29,1.0
30,0.0
31,1.0
32,0.0
33,0.0
34,0.0
35,3.0
36,0.0
37,0.0
38,0.0
39,1.0
40,2.0
41,0.0
42,0.0
43,1.0
44,0.0
45,0.0
46,3.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,1.0
58,0.0
59,0.0
60,1.0
61,1.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,4.0
70,0.0
71,0.0
72,0.0
73,3.0
74,0.0
75,0.0
76,0.0
77,0.0
78,3.0
79,0.0
80,0.0
81,0.0
82,0.0
83,1.0
84,2.0
85,0.0
86,0.0
87,3.0
88,0.0
89,0.0
90,0.0
91,0.0
92,0.0
93,0.0
94,1.0
95,2.0
96,3.0
97,1.0
98,0.0
99,3.0
100,0.0
101,0.0
102,3.0
103,0.0
104,2.0
105,0.0
106,0.0
107,0.0
108,0.0
109,0.0
110,3.0
111,0.0
112,0.0
113,2.0
114,0.0
115,2.0
116,1.0
117,0.0
118,0.0
119,2.0
120,0.0
121,0.0
122,1.0
123,0.0
124,0.0
125,1.0
126,0.0
127,1.0
128,0.0
129,0.0
130,1.0
131,0.0
132,1.0
133,0.0
134,0.0
135,3.0
136,0.0
137,0.0
138,0.0
139,0.0
140,0.0
141,0.0
142,0.0
143,1.0
144,0.0
145,3.0
146,0.0
147,0.0
148,3.0
149,0.0
150,0.0
151,0.0
152,0.0
153,2.0
154,1.0
155,0.0
156,0.0
157,0.0
158,2.0
159,0.0
160,0.0
161,0.0
162,0.0
163,0.0
164,0.0
165,0.0
166,2.0
167,3.0
168,0.0
169,0.0
170,3.0
171,0.0
172,2.0
173,0.0
174,0.0
175,1.0
176,1.0
177,1.0
178,0.0
179,3.0
180,2.0
181,4.0
182,4.0
183,0.0
